date,title,text
2017-06-03,대출은 이사 몇 달 전부터 신청할 수 있나요?,안녕하세요~ 8월 말 이사인데 곧 심사도 까다로워진다고 하고 해서 미리 대출 상담을 받고 싶은데 이렇게 일찍도 심사를 해주나요?  이미 현재 집 매도계약했고 이사할 집도 매수계약했습니다.  감사드립니다.
2017-06-03,월곶 판교 선이라니.. 것도 모르고 계약 햇네요.,"http://www.yonhapnews.co.kr/bulletin/2016/12/16/0200000000AKR20161216107300061.HTML?input=1195m  8월에 이사하기로 계약한 집이 안양에서 요구중인 전철역에서 도보로 10분 정도 거리입니다..  참 태어나서 지역구 국회의원한테 뭔가 기대심리를 가져본적이 없는데, 사람이 나이를 먹다가 보니까 상황이 변하니  그런일이 다 생기네요. 다행히 이석현씨라 맘놓고 응원하고 있습니다??"
2017-06-03,서울지역 분양을 받아보려고 하는데요,분양지역이나 가격이나 정보를 참고할만 사이트가 있을까요? 지도 부탁드려요 ㅜㅡㅜ
2017-06-02,분양권 폭주 집값도 들썩,5월 서울 분양권 거래 사상 첫 月1000건 돌파 강동 고덕 그라시움 한 달새 프리미엄 1억 육박 
2017-06-02,"""한몫잡자""시골노인·학생까지 몰려...집값하락 땐 '깡통전세' 속출","[부동산 과열에 '갭투자' 광풍] ""한몫잡자""시골노인·학생까지 몰려...집값하락 땐 '깡통전세' 속출  성북·관악·동대문구 등 전세가율 80% 넘자 전세금 이용 10년 내외 아파트 타깃으로 투자 전문 컨설팅 기승·대학교 스터디 모임까지 등장 규제강화로 시장 위축 땐 세입자 피해 불보듯 . . . (중략)"
2017-06-02,부동자금 쏠림에 전세 세입자 매수 전환,[서울 아파트값 상승률 10년6개월만에 최고] 부동자금 쏠림에 전세 세입자 매수 전환  강동 둔촌·강남 개포 재건축 상승 주도 서울 공급부족 해소 없인 당분간 상승 지속 불가피 文정부 규제 강도가 변수   . . . (중략)
2017-06-02,인테리어 시비 문의,"안녕하세요. 글이 짧지 않지만 해당 업계 종사하시는 분이나 분쟁 경험하셨던 분들 한번 천천히 읽어주시고 도움 답변 꼭 좀 부탁드립니다.  정말 많은 일들이 있었지만 주관적인 의견 최대한 배제하고 사실 관계만 적어보겠습니다. 모 인테리어 시공 업체를 통해서 인테리어 계약을 맺고 인테리어를 진행했습니다. 그 업체의 컨셉은 사전 실측 디자인을 별도로 계약하여 그림을 그리고 인테리어 컨설팅 계약을 별도로 진행합니다. 실측 디자인이라 시공 결과가 그림과 90프로 이상 일치하고 이렇게 해야 서로 의견충돌을 줄일수 있어서 디자인 계약은 필수였습니다. 그리고 인테리어 컨설팅 계약은 총 견적의 몇%를 투명한 이윤을 남기고 시공시 발생하는 비용을 실제 시공, 자재 사업자에게 직접 입금하는 형태로 진행합니다.  최종적으로 디자인과 시공이 맞물려 실제 시공시 자재 하나하나 컨펌받고 실측된 자재가 현장에 맞는지, 들어가는지 검토되며 현재 진행 중인 고객과 주고 받은 자료라고 자재 컨택하는 ppt문서, 카톡도 보여줬습니다. 뭐 이런 겉으로 드러난 점들이 마음에 들었고 소정의 금액으로 실측 디자인 시안을 받았고 디자인을 가지고 인테리어를 진행하게 되었습니다. 2600만원 견적을 내고 대략 500만원의 컨설팅 계약으로 최종 3100만원 예산을 잡고 시작했습니다. 오래된 주택이고 18평이지만 신혼집이라 정말 이쁘게 꾸미고 싶어서 적지 않은 돈이지만 업체만 믿고 과감하게 진행했습니다. 처음부터 잘못된 점은 그쪽에서 오히려 견적금액을 되묻는다거나 이해못할 행동이 있었는데 나중에 들은건 가견적을 냈었던 엑셀파일이 없어졌다고 합니다. 그렇게 공사 진행중에 내벽 단열 시공이 누락되었습니다. 그리고 화장실이 작았는데 디자인에는 욕조를 넣었었습니다. 그런데 변기, 세면대를 골랐더니 세면대와 맞물려 욕조가 들어갈 공간이 나오지 않게되었고 현재 욕조가 없으며 이 부분은 해결해 달라고 했습니다. 계약대로면 이 부분에서 컨설팅이 적극적으로 나왔어야 합니다. 화장실이 좁고 실측이 되었으니 들어갈 수 있는 욕조와 세면대를 업체가 선정하여 저에게 제시하고 컨펌을 받아줬어야 합니다.  공사중에 책상과 책장을 싱크대 업체쪽에 추가하여 초과금 150만원이 발생하였고 충분히 논의 되었기때문에 초과금을 인지하고 있었습니다. 중간 중간 비용이 발생할때마다 계산서를 카톡으로 받아서 입금했습니다. 아마 하루를 넘겨본적이 없던것 같네요. 그러다가 공정 막바지에 샤시 대금 정산이 누락되었다고 들었습니다. 이미 2750의 비용이 발생했는데 400이 누락되어 초과분이 발생했답니다. 원치도 않게 인지하지도 못하고 금액이 400을 초과하였습니다. 아무래도 부담되는 비용이다 보니 한정된 예산을 초과할까 걱정했고 현장 소장과 중간 중간 현재까지 비용이 얼만지 항상 체크했습니다. 항상 예산보다 밑으로 비용이 남는다고 체크했고 그래서 책상도 비싸게 넣고 원래 스펙보다 더 좋게 꾸민 부분도 있습니다. 그리고 현장 소장에게 직접 천정 벽지 흰색과 벽면 벽지 아이보리색 두가지를 컴펌했는데 나중에 보니 전체 흰색의 벽지로 시공되고 한 벽면 중간중간에 아이보리 벽지가 시공되있었습니다. 애초에 잘못시공된것을 인지했었고 문제삼지 않으려고 했는데 군데 군데 다른 벽지가 시공된것을 정말 어렵게 발견하여 그부분만 흰색으로 해서 차라리 전체 흰색으로 재시공해달라고 전달했습니다. 4월 두째주에 인테리어 계약을 하고 네째부터 시공을 들어가서 최종 시공 입주 청소까지 5월 24일이었고 현장 소장은 5월 24일 뒤로 연락도 없습니다. 저도 소장과 직접 얘기하고 싶지 않아서 실장이라는 사람을 불러서 위의 얘기를 전달했고 재일정을 잡겠다는 답변을 들은 뒤로 지금까지 일정도 못받고 시공계획이 없습니다. 재시공과는 별도로 자잘자잘하게 소장이 마무리해야하는것들이 한두가지가 아님에도 연락도 없습니다. 지쳤나봅니다. 저도 지쳤네요... 그쪽에서 적극적으로 성의를 보였다면 이렇게까지 스트레스 안받고 진작 마무리 되지 않았을까... 저도 예비신부도 하루하루 스트레스 받네요... 그래서 신고든 뭐든 해보려고합니다.  결과적으로 저에게 인지못한 비용 400만원에 대한 지급 의무가 있는지, 더이상 비용발생 없이 욕조 시공을 주장할 수있는지 입니다. 벽지도 차라리 처음 선택한 대로 다시 시공하라하고 싶습니다. 계약 이행에 큰 실수가 있었고 또 그 의무를 다하지 않았다고 생각됩니다. 제 의견과 반대되어도 저에게 도움이 될것이라 생각합니다. 귀중한 시간내주셔서 감사하고 의견 나눠주시면 감사하겠습니다."
2017-06-02,인테리어 견적 및 샷시 문의드립니다.,"입주 16년차 43평형 아파트 매매 후 이사 예정입니다.  오래된 집이다 보니 아무래도 인테리어를 하고 이사를 가야할 것 같아 인테리어 견적 및 관련 초치기 공부 중입니다. 며칠 알아본 결과, 나름대로 다음의 결론을 얻었습니다. - 구체적으로 수량 및 물품 이름이 명시되지 않은 견적은 큰 의미가 없다. (즉, 금액이 천차만별이다. 굳이 잡자면 대략 샷시 제외 평당 100만원 정도 잡으면 무난하다.) - 여러 군데에서 견적을 받아봐야 한다.  - 샷시가 총 예산의 큰 부분을 차지한다. - 아파트 단지 근처 혹은 타지역 사무실, 두 종류 인테리어 업체는 각기 장단점이 있다. --------------------------------------------------------------------------------------------------------------- 견적은 아래와 같으며, 제 입장에서 고민되는 부분은 다음과 같습니다. 1. 샷시를 어디까지 교체할 것인가? 매매한 아파트는 확장 안한 구조이며, 난방이 비교적 잘 되어 겨울에도 별로 춥지 않은 아파트입니다. (전세 거주를 같은 아파트 다른 동에서 하여 사정은 비교적 잘 알고 있습니다.) 현재 외벽과 직접 맞닿아 있는 방의 샷시는 하나인데, 1) 이것 하나만 교체할 건지, 2) 아니면 방 4개 및 거실 하나 교체할 것인지, 3) 혹은 외부까지 모두 교체할 것인지 고민입니다. 현재로써는 2) 방 4개 및거실하나 교체를 고려 중입니다. 샷시 교체의 이유가 난방이라면 방 하나만 하면 될 것 같은데, 혹시 저희는 난방은 현재로써도 별로 문제가 없지만 외관을 고려하여 방 4개와 거실 모두 교체하는 것이 좋을지요? 글들을 읽어보니 샷시 교체에 만족도가 높으신 것 같아서 문의드립니다. 2. 그리고 인테리어(혹은 인테리어 디자인) 업체 선정 및 견적을 받아볼 때 유의할 점은 어떤 것이 일을까요? 견적을 여러군데 받아봐도 크게 특이한 점이 없을 것 같고, 결국 제가 직접 방문 혹은 업체에서의 현장실사 후 견적을 통하여 세부적인 상담을 해야할 것 같은데, 이때 업자분들의 어떤 점을 보고 업체를 선택해야하는지 궁금하네요. 지금 같아서는 그냥 느낌(혹은 감)으로 선택할 것 같은데... 그냥 운인지.. (아주 비싼 업체는 감당할 수 없고, 지금도 거의 바닥인 상태라..)  받아본 견적은 다음과 같습니다. 위의 두서없는 문의, 업체 선정팁 및 견적에 대하여 조언 부탁드립니다.^^ 1)도배(실크) 및 인건비  2,730,000 2)바닥  강마루   3,960,000   3)페인트도장, 발코니탄성 3,410,000 4)주방 싱크대(한샘)  3,800,000 5)가구제작      신발장, 발코니 수납장  850,000   6)배선공사(조명배선 가설) 1,000,000 7)조명기구 및 인건비(LED) 2,960,000 8)타일공사   주방벽, 현관바닥   앞베란다 및 다용도실  2,150,000   9)욕실 2개   7,160,000   10)목공   전체 몰딩,도어리폼,   문틀 몰딩리폼   1,990,000   11)기타   거실 TV용 매립 가벽  350,000   비디오폰   300,000   입주청소   430,000   부착물철거   1,300,000   현장보양 청소   250,000   마감폐자재 반출  350,000   현장진행.식대.   교통비   자재인상비용외 사용  1,720,000  총계 (부가세, 샷시 불포함) 34,700,000  감사합니다^^"
2017-06-02,고덕 롯데캐슬 베네루체 평균경쟁률 외 부동산뉴스 읽는 붇옹산 (2017.6.1),고덕 롯데캐슬 베네루체 평균경쟁률 http://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=014&aid=0003823058   종묘~남산  공중보행로 도심한복판에! http://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=001&aid=0009307370  http://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=011&aid=0003043829    임대아파트 들어와도 집값 안내려가 http://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=277&aid=0004005298    한남뉴타운 3구역 22층 본격 사업추진 http://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=008&aid=0003880943    소규모정비 서울형 자율주택정비사업 http://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=081&aid=0002825482    오늘은 좀 구구절절 부연이 많았네요. 지루해서 죄송합니다. ㅠㅠ  부동산 뉴스 읽는 붇옹산입니다.  http://cafe.naver.com/jaegebal   2017.6.1 붇옹산TV
2017-06-02,아내랑 출퇴근 지역이 전혀 다른데 위치적으로 괜찮은 곳이 있을까요?,일단 저는 여의도로 출근을 하고 아내는 판교로 출근을 합니다. 현재는 군포에 거주고하고 있어 저는 출퇴근 총3시간정도 아내는 2시간정도로 출퇴근하고 있습니다. 저야 이 회사를 평생 다닐게 아니기에 아내가 좀더 편한 쪽으로 이사를 갈까하는데 여의도 출근이 가능하면서 판교까기 편하게 출근할 수 있는 곳이 많지 않더라구요. 더군다나 집값이 그렇게 여유가 있는 것도 아니라 2억정도로 판교 출퇴근이 편하면서 여의도 출근이 가능한 곳이 있을까요? 참고로 이전에 살던 곳에서는 여의도까지 왕복 4시간30분 정도로 3년정도 출퇴근한것 같네요.  감사합니다.
2017-06-02,전세 만료 1년 전에 세입자 분이 이사가시겠다고 하시는 경우,"에는  어떻게 해야 하나요?  지금 전세로 들어와 계신 분이 어제 문자를 통해서 집을 계약 하셨다고 연락을 주셨습니다.  통상 잔금까지 1-3개월 정도인 것으로 알고 있는데 잔여 만기까지가 1년인 상황에서 새로이 들어오실 분이 있거나, 매도를 하지 않는 이상 전세 금액을 드리는 방안이 현실적으로 여의치가 않은 상황입니다.   매도를 생각만 하고 있는 수준이고, 기존 전세 금액이 낮은 편이라 새로이 전세를 돌린다면 시세에 준하는 수준까지는 올려야 할 것 같은데 새로이 전세 들어오시는 분이 없거나 혹은 매도가 지연되거나 한다면, 저로서는 대출을 일으켜서라도 드려야 하는 건지 혹은 내년 만기까지 전세 대금을 아니 드려도 되는 건지 궁금합니다.  (그 전에 매도가 되거나 새로이 전세가 들어온다면야 당연히 드려야 하지만요)  부모님 말씀으로는 통상 먼저 전세 쪽을 해결하고 새로 매매를 구하시는 게 일반적이라고 하시는데, 전세입자 분은 왜 그렇게 하신 건지 이해가 잘 되지 않기도 하네요. 혹여 잔금이라도 문제가 생기게 되면 어떻게 하시려는 건지 걱정도 되고요."
2017-06-02,내마당에 동탄 홍보성? 글을 쓰게된 이유랄까...,"이미 동탄빠로 네임드가 되 있는거 같습니다. 이왕 낙인이 찍혓으니 글을 쓰는 이유라도 적어볼까 합니다.  저는 고양시 삼송에 분양 받아 살다가 교통 상의 이유로 남하를 해서 동탄에 정착한 케이스인데, 저 역시 그때 까지 동탄은 어떤 미지의 이미지 였고, 머나먼 곳이라는 생각 이었습니다. 아마도 많은 분들에게 마찬가지로, 멀고먼 화성시의 신도시라는 이미지 라고 생각 합니다. 특히 클리앙은 부자 분들이 많은 사이트라서, 자주 동탄은 3rd tier 급으로 간주 되곤 합니다.   그런데, 좀 다른 생각을 하게 된 계기가, 제가 업무상 미국이나 중국에서 오신 분들을 만나는 일이 많은데, 워낙 거리에 대한 개념이 다른 분들이라, 이 분들은 동탄 이라는 신도시에 대해 호평을 하고, 거리에 대해서도 전혀 멀다는 개념이 없었습니다.  땅덩어리의 차이가 비교 불가니 이해할 수 있는 부분이죠. 어쨋든 어떤 미국분이 동탄에 대해 매우 호평을 하면서, 이 곳에 대해 처음으로 관심을 가지게 되었습니다.   저는 1998년 졸업하고 99년도에 서울에 와서, 후암동 달동네나 대림동 다가구 주택을 전전 하였고, 완전한  맨손으로 직장생활을 시작 했기때문에, 미친 아파트 가격을 저주하면서, 부동산과는 전혀 인연이 없다고 자포자기  심정으로 살았고, 청약 통장이 있으면서도 돈이 없어 판교와 광교 신도시 분양을 멍하니 지켜만 보았던 기억이 있습니다. (여담이지만, 당시 판교에 엘에이치 최초 분양가가 700만원대로 시작햇는데, 저 포함해서 서민들은 고가 분양이라고  정부를 비난하고 했었죠...  어휴... 노짱 죄송...)   그 시절에 비하면 지금 상황은 훨씬 더 나빠졋지요. 서울은 말할 것도 없고, 판교와 광교의 가격은 까마득히 올라버렷습니다. 광명시와 같은 가장 아파트 가격이 저렴햇던 서울 근접권의 서민 거주 지역 가격도 마찬가지로 급격히 오른 상태이구요. 아마 제가 느꼇던 상실감이나 절망감 보다 요새의 30대 들이 느끼는 것이 더 작다고는 말하지 못하겟죠...  그래서, 저는 이제 30대를 지나면서 가정을 꾸리고 아파트에 대해 고민하는 세대들에게 동탄은 여전히 기회가 남아 있는 곳 이라는 생각을 합니다.  물론 동탄역 역세권 같은 곳은 이미 84 기준으로 6억을 넘지만, 동탄1 이나 동탄2의 외곽 쪽도 여전히 호재가 남아잇고, 주관적인 예측이지만, 잡으면 어느 정도의 재태크가 가능한 입지가 꽤 보입니다.  (저는 일시적 1가구 2주택 범위 내에서 계속 돌려가면서 투자를 하기 때문에 무리를 하지는 않습니다. )  클리앙에서도 특히 그렇지만, 동탄에 대해서는 안티적인 시각이 많고, 너무 먼 곳이라는 고정관념이 크기 때문에, 과거의 저 처럼 고려의 대상도 아니고 제외하는 분들이 많을 거 같아서, 어쨋든 제 글에서 인연이 닿아 동탄이라는 도시에 대해 일단 스터디 라도 해보는 분들이 있으면 족하지 않을까 하는 생각으로 글을 씁니다.  어쨋든 대한민국 역사상 가장 큰 신도시이고, 그에 맞는 인프라들이 (흡족하지는 않지만) 계속 갖춰지고 있으니까요...    광교, 판교, 광명, 고양 등이 과거에 비해 까마득히 올라 버린 상황에서,  막강한 청약통장을 가지신 분은 예외로 하고, 어쩌면 동탄은 신도시의 쾌적함과 대도시의 모든 인프라를 누리면서 적정한 가격에 쾌적하고 번화한, 그리고 매우 빠르게 강남 접근을 할 수 있는 신도시에 입성을 할 수 있는 몇 개 남지않은 카드일지도 모릅니다.    동탄은 그 자체가 동탄시가 될 수 있을 정도의 규모를 가지고 쾌적하고 아름다운 도시로 계속 업그레이드 하고 있고,  수도권 생활을 리즈너블한 가격으로 쾌적하게 할 수 있다면, 그런게 한 가족이 행복해 지는데 적잖게 도움이 되지 않을까 싶습니다.    (저 같은 경우에는 근 20년 수도권 생활 중, 현재에 가장 주거 만족도가 높습니다.  현재는 더 만족스러운 환경을 찾아서  동탄호수 변 이주를 목표로 분양권을 가지고 있습니다.  호수변에서 수도권 생활의 정점을 찍고, 후에 낙향할 생각...)  출근길 막히지 않는 이른 아침에 메타폴리스에서 엠버스를 타면 9호선 신논현역에 35분 이내 에 도착 하는 곳이  동탄이고, 저도 수년 동안 서초 부근을 도어 투 도어로 엠버스로 1시간 이내 출근을 했었으니까,  생각 보다 많이 먼 곳 도 아니구요. 엠버스 배차나 매우 조밀한 편이고, 동탄 사람들이 지티엑스가 없는 현재도 강남 접근성이 좋다고 주장 하는  이유이죠...  어쨋든 동탄빠 낙인은 돌이킬 수 없을 것 같기도 하고,  혹시 동탄에 대해 궁금하신 부분이 있으시면 쪽지 주시면 성심껏 답변해 드리겠습니다.  클량에는 저보다 훨씬 부동산에 대해 고수분들이 많아서, 사실 좀 부끄럽습니다만... 어쨋든 동탄 신도시 에 대해서는 계속 공부를 하고 있습니다.  (특별한 일이 없음녀 이곳에 정착할 예정이라...)                "
2017-06-02,전세연장 방법 문의 입니다. 이렇게도 보통 하는가요?,"안녕하세요~ 전세만기가 돌아오는데 집주인이 바뀝니다. 새로운 집주인도 어차피 전세 세입자를 구해야 한다고 해서 전세금 올려주고 그냥 연장하려고 하는데, 제 생각은 아직 집주인이 바뀐게 아니니깐 현 집주인하고 증액분에 대한 계약을 하고 그 계약서로 2년 갔으면 하는데, 새 집주인은 자신하고 다시 계약을 하자고 하네요 (현 집주인은 만기일에 전세금을 저한테 다 입금해 준다고 하네요) 그래서 새 집주인한테 부동산 등기는 언제 바뀌냐고 물어보니 제 전세 만기일 이후로 몇일 소요될거라고 등기완료되면 계약하자고, 그 기간동안은 그냥 거주하라고 하는데 보통 이렇게도 계약을 하기도 하나해서 문의 드립니다"
2017-06-01,힐스테이트 미사역 오피스텔 2024실 투자문의,"이달에 하남미사지구에 힐스테이트 미사역 2024세대가 분양되는데 22, 72, 84미터제곱 3가지가 있습니다. 과연 투자가치가 있는지요? 있다면 어느 평형이 나을까요?"
2017-06-01,전세계약 하기직전 매매계약이 일어난 경우?,"안녕하세요  마음에 드는 전세집을 발견해서 계약하려고 하는데, 현 집주인이 집을 팔 예정이라 새로 사기로 한 집주인과 이번주말에 매매계약을 체결한다고 하네요. 중개소에서는 그때 같이 와서 전세계약 하라고 하는데... 혹시 주의 사항이나 계약시 특약삽입 같은거 할만한게 있을까요?  참고로 현재 집은 집주인이 아닌 다른 세입자가 들어와있습니다  제일 우려되는 부분은 현재 집은 무융자인데 새로운 집주인이 어떻게 자금을 조달하는 지에 대한 정보가 없고, 혹시 대출을 받는 다면 주말에 등기부등본 조회시 그런걸 확인할 수 있는지.. "
2017-06-01,전세계약 만료 전 집주인 이사 요청,"현재 전세계약으로 단독주택에 살고 있습니다. 단독주택 반지하에 집주인이 살고 있는데 건물을 올리신다고 이사를 요구해서 새로 집을 구했습니다.(이사비, 복비 등 돈은 받기로 했습니다.) 대출 때문에 일주일전에 주소지이전을 요구하셨다가 안된다고 하니  이삿날 주소지이전 후 같이 은행가서 돈을 주겠다고 하십니다. 원래 저는 이사전날 확정일자와 주소지이전을 하려고 했는데, 당일날 하는게 안전하겠죠? 만약 전날에 하면 문제될만한 소지가 있을까요?  잘아시는분 댓글 좀 부탁드립니다."
2017-06-01,10년된 청약저축 해약문의,아내 명의로 분앵받은 아파트가 있는데요 제 명의로 1200 정도 들어간 청약저축통장이 있습니다 알아보니 무주택자만 공공분양 청약 가능하다도 해서 이율도 낮아지고 해서 해약할까하는데요.  의견 부탁드립니다.
2017-06-01,전세집 시스템에어컨 고장인데 집주인이 안고쳐준다네요.,이번에 전세집 계약을 했는데요  시스템에어컨이 고장났네요...아얘 켜지지가 않네요  집주인이 못고쳐준다고 노발대발 소리지르고 난리인데  내가 사서 달려고해도 관리사무소에서 실외기 별도설치는 안된다네요.  이거 방법없을까요?  진짜 거지같은 주인만나서...진짜 짜증나네요...
2017-06-01,전세 계약이 1년 남았는데요,밑에층에 정신 이상한 분이 사셔서 새벽 시간 고성에 베란다 흡연으로 고충이 심하기도 하고 그나마 저금리 때 매수해서 나가고 싶거든요. 나가려면 대신 들어와 사실분을 찾아야 되겠죠? 들어올땐 3억이던 곳이 지금 2억~2억5천 나오고 있어서 같은 가격으로는 세입자를 못구할것 같은데... 당장 집주인이 차액만큼 여유가 있어서 줄수 있는 상황이 되지 않는 이상 방법이 없다고 봐야할까요? 차라리 작년에 사서 들어갈껄 그랬네요 ㅠㅠ
2017-06-01,하.. 고민하다가 그냥 질러버렸습니다..(구매기)(조금 깁니다),"17평 방1+거실 에 반전세 살고 있었습니다. 애기가 생기면서 거실에 장난감 같은게 늘어나기 시작하니까 답이 없네요..   고민 끝에 이사를 가기로 결정합니다.. 지금 살고 있는 집이 사실 매매를 했으면 1.5억 정도 벌었다는 경험에 근거해 좀 무리를 해서라도 매매를 하기로 마음을 먹습니다..  경기 남부 (구)신도시 라 집들이 역세권은 대부분 20-25년 정도 된 집들입니다.  근데, 역세권에서 조금? 떨어진곳에 작년에 분양한 브랜드 아파트가 눈에 들어오네요.. 평당가가 거의 1.5배 수준이라 고민을 해봅니다..  아뿔사! 전 좀 느긋하게 생각하고 있었는데 LTV 가 8월에 50%로 축소 된다는 이야기가 있네요.. 우리나라 최근의 정책 기조를 봣을때 제 느낌으로는 거의 무조건이라는 확신이 듭니다.. 마음이 급해집니다..  일단 오래된 아파트 32 평을 보러 부동산에 갑니다..  나와있던 매물은 다 거래가 되거나, 요즘 집값이 오른다는 소문에 집주인들이 매물을 거둬들였다고 합니다.. 약3개 아파트 단지에서 1층 매물 하나 2층 매물 하나 있다고 하네요 ㅠㅠ  그래도 일단 집은 봐야될것 같아서 가봅니다.. 두집 다 수리는 거의 되어 있지 않습니다.. 하지만 넓긴하네요! 수리만 하면 살기는 좋겟다는 생각을 합니다. 근데 1층, 2층이라 채광이 너무 안좋네요.. 울애기는 햇빛 받으면서 살게하고 싶다는 생각이 듭니다..  (인테리어 비용 약 3000 예상.. 25년된 아파트에 그돈을 지불해야되나 고민이 됩니다..)  다음은 지역에서 핫한 확장형 25평 18층으로 구경을 갑니다.. 거실+ 안방+작은방2 의 구조입니다.  거실이 일단 좀 작네요.. 지금 사는 집과 비슷합니다. 그런데, 뷰가 끝내줍니다! 거실 앞으로 5-6층 정도 되는 오피스 단지라 보기에 좋습니다.  거실이 남동향. 작은방들이 남서향이라.. 햇빛은 더워서 싫을정도로 들어올거 같네요.  고민끝에 새집을 가계약금을 걸어 버립니다.. 앞으로 집값이 움직이더라도 노후된 아파트엔 한계가 있을거라는 생각이 드네요. (재개발 여부는 잘 모르겟습니다..)  자 이제 저는 은행의 노예가 됫습니다 ㅠㅠ  그리고 집값이 떨어지길 기다리는 사람에서, 집값이 오르길 바라는 사람이 되었습니다...... 참 신기하네요.   덧) 혹시 안양쪽에 괜찮은 포장이사 팀 있으면 소개좀 부탁드립니다..  덧) 13평형 벽걸이 에어컨을 가지고 가서 거실에 달아야할지, 스탠드형을 하나 사고 저건 다른방에 달아야될지 고민이네요.   "
2017-06-01,보라매SK뷰 됐네요 ^^:;,보라매SK뷰....운 좋게 됐네요 ^^;;  113동 3층 84A  층 수가 좀 아쉽지만 나름 초등학교 운동장뷰라서 로얄동이라고....^^:;  아직도 어벙벙 합니다.  P.S: 가점 없이 추첨으로 넣었는데 됐네요..^^;;
2017-06-01,고정금리대출 vs. 변동금리대출,"현재 상황에서 주택 담보 대출을 받으신다면 어떤 걸 선호하십니까?  아파트 매매계약을 하고, 다음 달 대출을 받아야 할 입장에서 고민이 됩니다. 3억 30년 장기대출이긴 하나, 따로 저축을 해서 15년 이내에 상환을 완료할 계획입니다. 은행 선택도 고민이지만, 고정 vs 변동금리 상품도 선택해야 하네요. 검색을 좀 해봤더니 역시나 완전히 의견이 반반으로 갈립니다.  현재 금리가 낮은 상황이니, 앞으로 금리가 오를 가능성이 많아서 고정금리가 유리하다는 의견 vs 단기적으로 금리가 오를 수 있는 상황이지만, 여건 상 과거처럼 많이 오르지 못할 것이므로 상대적으로 낮은 금리의 변동금리가 유리하다는 의견  내집마련당 당원분들의 고견을 여쭤봅니다."
2017-06-01,매매한 곳 세입자 이사문제 문의,안녕하세요.  아이셋을 키우면서 전세를 전전하다 너무 힘들어서 은행의 노예? 가 되면서 집을 매매계약을 하게 되었습니다.  지금 사는 곳은 원래 7월말 이였으나 저희가 지금사는집 들어오실분들과 협의하여 8월말에 빼줘야 하고   들어갈 곳은 11월말에 만기라고 합니다.  부동산에서 이사날은 협의하면 될거라고 해서 계약을 했습니다.  5월초 매매계약 후 7월말(그당시는 저희가 7월말 이사) 에 나가주시면 200을 드린다고 부동산 통해 말씀을 드렸습니다.  이후 연락이 없으셔서 저희 이사날을 이사오실분과 협의하여 8월말로 미루고 이사갈 곳 세입자분께는 150드리겠다고 다시 말씀드렸습니다.  어제 5/31일까지 연락이 없으셔서 빨리 나가주실 의향이 있으신지 부동산통해 문의를 하니 저녁에 무조건 11월말까지 사신다는  통보를 했다고 다시 연락이 왔습니다.  독촉을 한것이 아니고 한달정도 기간동안 연락이 없으셔서 의향이 없으면 임시 거처를 저희도 알아봐야하는 상황이라 의향만 여쭤 봤습니다.  인테리어를 하고 이사할 예정이라 3~4개월 임시 거처를 찾아야하는 상황이 되었습니다.   이삿짐은 보관하고 단기 월세를 알아보는 중인데요  현 세입자가 계약만료일 11월말이 지나도 나가지 않을경우에 대해 어떻게 대처를 해야 할까요?  일단 8월말에 11월말 계약만료에 따른 이전에 대해 내용증명을 보낼 생각은 하고 있습니다.  만약 계약기간만료 후에도 계속 집을 나가지 않을경우 피해보상에 대한 청구등이 가능한지 궁굼합니다.
2017-06-01,특별공급은 당해지역이 아니어도 청약이 가능한 건가요?,다자녀특공에 대해서 알아보고 싶은데...   당해와 기타가 나누어져 모집하는지 아니면 당해지역만 되는건지 상관없는 건지....   찾아봐도 잘 나오지가 않습니다 ㅠㅠ   혹시 아시는 분 계신지요?
2017-06-01,전체 인테리어 하고 나서의 느낌~,"이번에 이사하면서 아파트 전체 인테리어를 진행했답니다. 인테리어 하면서 비용적인 측면 때문에 전체를 제대로 할 것인가.. 돈에 맞게 할 것인가.. 고민이 좀 있었어요.  그런데 계속 살 집이라 제대로 하자는 마음으로 인테리어를 시공했는데.. 입주후에 다시 생각해보면.. 제대로 하기를 잘 했다고 생각이 들더라고요. 어설프게 부분 부분 진행했다면, 살면서 그 부분이 계속 눈에 거슬릴 것 같더라고요.  다만, 인테리어 하기 전에... 견적 내고, 어떻게 할 것인가.. 고민하던 순간에는...  비용 측면에 대해 더 고민이 되어서... 일부 제외하고 진행하려던 마음이 더 컸었거든요. 사람 맘이 그런거 같아요. 하기전에는 비용 문제... 하고 나서는.. 왜 더 안했을까.. ㅎㅎ 어찌되었던.. 제대로 하고나니.. 맘이 편하더라고요.. ^^;"
